Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Embassy Kathmandu,PM2.5 - Principal,2018-10-30 04:00 PM,2018,10,30,16,17.7,63,Moderate,14.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-30 05:00 PM,2018,10,30,17,18.8,65,Moderate,20.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-30 06:00 PM,2018,10,30,18,22.4,73,Moderate,26.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-30 07:00 PM,2018,10,30,19,25.2,79,Moderate,28.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-30 08:00 PM,2018,10,30,20,34.1,97,Moderate,43.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-30 09:00 PM,2018,10,30,21,43.5,121,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-30 10:00 PM,2018,10,30,22,50.2,137,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-30 11:00 PM,2018,10,30,23,45.1,125,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-31 12:00 AM,2018,10,31,00,41.0,115,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-31 01:00 AM,2018,10,31,01,39.0,110,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-31 02:00 AM,2018,10,31,02,36.0,102,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-31 03:00 AM,2018,10,31,03,35.5,101,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-31 04:00 AM,2018,10,31,04,36.2,103,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-31 05:00 AM,2018,10,31,05,32.1,93,Moderate,28.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-31 06:00 AM,2018,10,31,06,32.0,93,Moderate,32.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-31 07:00 AM,2018,10,31,07,41.0,115,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-31 08:00 AM,2018,10,31,08,58.5,153,Unhealthy,76.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-31 09:00 AM,2018,10,31,09,62.2,154,Unhealthy,66.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-31 10:00 AM,2018,10,31,10,68.1,158,Unhealthy,74.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-31 11:00 AM,2018,10,31,11,66.0,156,Unhealthy,64.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-31 12:00 PM,2018,10,31,12,66.0,156,Unhealthy,433.0,UG/M3,1 Hr,Invalid
Embassy Kathmandu,PM2.5 - Principal,2018-10-31 01:00 PM,2018,10,31,13,42.6,118,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-31 02:00 PM,2018,10,31,14,28.5,85,Moderate,18.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-31 03:00 PM,2018,10,31,15,23.4,75,Moderate,19.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-31 04:00 PM,2018,10,31,16,21.1,70,Moderate,19.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-31 05:00 PM,2018,10,31,17,20.5,69,Moderate,20.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-31 06:00 PM,2018,10,31,18,23.8,76,Moderate,27.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-31 07:00 PM,2018,10,31,19,29.4,87,Moderate,35.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-31 08:00 PM,2018,10,31,20,45.2,125,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-31 09:00 PM,2018,10,31,21,56.6,152,Unhealthy,68.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-31 10:00 PM,2018,10,31,22,45.3,125,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-10-31 11:00 PM,2018,10,31,23,43.6,121,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-01 12:00 AM,2018,11,01,00,39.3,110,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-01 01:00 AM,2018,11,01,01,38.6,109,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-01 02:00 AM,2018,11,01,02,37.3,105,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-01 03:00 AM,2018,11,01,03,32.1,93,Moderate,27.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-01 04:00 AM,2018,11,01,04,31.5,92,Moderate,31.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-01 05:00 AM,2018,11,01,05,30.7,90,Moderate,30.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-01 06:00 AM,2018,11,01,06,33.3,96,Moderate,36.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-01 07:00 AM,2018,11,01,07,40.7,114,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-01 08:00 AM,2018,11,01,08,49.3,135,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-01 09:00 AM,2018,11,01,09,58.1,152,Unhealthy,67.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-01 10:00 AM,2018,11,01,10,66.0,156,Unhealthy,74.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-01 11:00 AM,2018,11,01,11,61.5,154,Unhealthy,57.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-01 12:00 PM,2018,11,01,12,49.7,136,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-01 01:00 PM,2018,11,01,13,38.8,109,Unhealthy for Sensitive Groups,28.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-01 02:00 PM,2018,11,01,14,26.4,81,Moderate,14.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-01 03:00 PM,2018,11,01,15,20.7,69,Moderate,15.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-01 04:00 PM,2018,11,01,16,17.8,63,Moderate,15.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-01 05:00 PM,2018,11,01,17,21.4,71,Moderate,25.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-01 06:00 PM,2018,11,01,18,24.7,77,Moderate,28.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-01 07:00 PM,2018,11,01,19,25.8,80,Moderate,27.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-01 08:00 PM,2018,11,01,20,31.4,92,Moderate,37.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-01 09:00 PM,2018,11,01,21,40.2,113,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-01 10:00 PM,2018,11,01,22,41.6,116,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-01 11:00 PM,2018,11,01,23,36.7,104,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-02 12:00 AM,2018,11,02,00,41.3,115,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-02 01:00 AM,2018,11,02,01,35.2,100,Moderate,29.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-02 02:00 AM,2018,11,02,02,31.1,91,Moderate,27.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-02 03:00 AM,2018,11,02,03,26.5,81,Moderate,22.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-02 04:00 AM,2018,11,02,04,28.7,86,Moderate,31.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-02 05:00 AM,2018,11,02,05,31.8,92,Moderate,35.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-02 06:00 AM,2018,11,02,06,31.9,93,Moderate,32.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-02 07:00 AM,2018,11,02,07,38.9,109,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-02 08:00 AM,2018,11,02,08,50.4,138,Unhealthy for Sensitive Groups,62.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-02 09:00 AM,2018,11,02,09,63.7,155,Unhealthy,77.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-02 10:00 AM,2018,11,02,10,65.8,156,Unhealthy,68.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-02 11:00 AM,2018,11,02,11,54.9,149,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-02 12:00 PM,2018,11,02,12,52.4,143,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-02 01:00 PM,2018,11,02,13,33.2,95,Moderate,14.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-02 02:00 PM,2018,11,02,14,22.6,73,Moderate,12.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-02 03:00 PM,2018,11,02,15,18.3,64,Moderate,14.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-02 04:00 PM,2018,11,02,16,15.6,58,Moderate,13.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-02 05:00 PM,2018,11,02,17,15.8,59,Moderate,16.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-02 06:00 PM,2018,11,02,18,20.4,68,Moderate,25.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-02 07:00 PM,2018,11,02,19,45.2,125,Unhealthy for Sensitive Groups,70.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-02 08:00 PM,2018,11,02,20,53.6,146,Unhealthy for Sensitive Groups,62.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-02 09:00 PM,2018,11,02,21,53.2,145,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-02 10:00 PM,2018,11,02,22,45.6,126,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-02 11:00 PM,2018,11,02,23,56.8,152,Unhealthy,68.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-03 12:00 AM,2018,11,03,00,51.9,141,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-03 01:00 AM,2018,11,03,01,41.4,116,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-03 02:00 AM,2018,11,03,02,37.2,105,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-03 03:00 AM,2018,11,03,03,31.6,92,Moderate,26.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-03 04:00 AM,2018,11,03,04,31.3,91,Moderate,31.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-03 05:00 AM,2018,11,03,05,30.1,89,Moderate,29.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-03 06:00 AM,2018,11,03,06,37.0,105,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-03 07:00 AM,2018,11,03,07,47.5,131,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-03 08:00 AM,2018,11,03,08,52.7,143,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-03 09:00 AM,2018,11,03,09,68.3,158,Unhealthy,84.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-03 10:00 AM,2018,11,03,10,72.6,160,Unhealthy,77.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-03 11:00 AM,2018,11,03,11,60.8,154,Unhealthy,49.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-03 12:00 PM,2018,11,03,12,38.9,109,Unhealthy for Sensitive Groups,17.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-03 01:00 PM,2018,11,03,13,26.9,82,Moderate,15.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-03 02:00 PM,2018,11,03,14,17.4,62,Moderate,8.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-03 03:00 PM,2018,11,03,15,14.7,56,Moderate,12.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-03 04:00 PM,2018,11,03,16,17.8,63,Moderate,21.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-03 05:00 PM,2018,11,03,17,22.9,74,Moderate,28.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-03 06:00 PM,2018,11,03,18,31.4,92,Moderate,40.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-03 07:00 PM,2018,11,03,19,37.7,106,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-03 08:00 PM,2018,11,03,20,36.8,104,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-03 09:00 PM,2018,11,03,21,42.9,119,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-03 10:00 PM,2018,11,03,22,42.4,118,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-03 11:00 PM,2018,11,03,23,44.7,124,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-04 12:00 AM,2018,11,04,00,45.3,125,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-04 01:00 AM,2018,11,04,01,40.6,114,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-04 02:00 AM,2018,11,04,02,35.3,100,Moderate,30.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-04 03:00 AM,2018,11,04,03,30.6,90,Moderate,26.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-04 04:00 AM,2018,11,04,04,33.9,97,Moderate,37.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-04 05:00 AM,2018,11,04,05,33.9,97,Moderate,34.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-04 06:00 AM,2018,11,04,06,37.7,106,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-04 07:00 AM,2018,11,04,07,44.9,124,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-04 08:00 AM,2018,11,04,08,53.4,145,Unhealthy for Sensitive Groups,62.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-04 09:00 AM,2018,11,04,09,61.2,154,Unhealthy,69.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-04 10:00 AM,2018,11,04,10,68.6,158,Unhealthy,76.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-04 11:00 AM,2018,11,04,11,67.3,157,Unhealthy,66.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-04 12:00 PM,2018,11,04,12,42.6,118,Unhealthy for Sensitive Groups,18.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-04 01:00 PM,2018,11,04,13,29.8,88,Moderate,17.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-04 02:00 PM,2018,11,04,14,25.4,79,Moderate,21.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-04 03:00 PM,2018,11,04,15,26.2,81,Moderate,27.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-04 04:00 PM,2018,11,04,16,26.1,80,Moderate,26.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-04 05:00 PM,2018,11,04,17,28.0,84,Moderate,30.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-04 06:00 PM,2018,11,04,18,35.5,101,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-04 07:00 PM,2018,11,04,19,41.7,116,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-04 08:00 PM,2018,11,04,20,53.3,145,Unhealthy for Sensitive Groups,65.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-04 09:00 PM,2018,11,04,21,66.6,157,Unhealthy,80.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-04 10:00 PM,2018,11,04,22,120.3,184,Unhealthy,174.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-04 11:00 PM,2018,11,04,23,94.6,171,Unhealthy,69.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-05 12:00 AM,2018,11,05,00,73.3,160,Unhealthy,52.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-05 01:00 AM,2018,11,05,01,67.1,157,Unhealthy,61.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-05 02:00 AM,2018,11,05,02,57.0,152,Unhealthy,47.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-05 03:00 AM,2018,11,05,03,54.5,148,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-05 04:00 AM,2018,11,05,04,55.2,150,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-05 05:00 AM,2018,11,05,05,53.6,146,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-05 06:00 AM,2018,11,05,06,51.8,141,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-05 07:00 AM,2018,11,05,07,60.9,154,Unhealthy,70.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-05 08:00 AM,2018,11,05,08,71.4,159,Unhealthy,82.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-05 09:00 AM,2018,11,05,09,82.7,165,Unhealthy,94.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-05 10:00 AM,2018,11,05,10,76.3,162,Unhealthy,70.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-05 11:00 AM,2018,11,05,11,59.1,153,Unhealthy,42.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-05 12:00 PM,2018,11,05,12,42.0,117,Unhealthy for Sensitive Groups,25.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-05 01:00 PM,2018,11,05,13,34.0,97,Moderate,26.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-05 02:00 PM,2018,11,05,14,30.0,89,Moderate,26.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-05 03:00 PM,2018,11,05,15,31.0,91,Moderate,32.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-05 04:00 PM,2018,11,05,16,30.9,91,Moderate,31.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-05 05:00 PM,2018,11,05,17,30.9,91,Moderate,31.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-05 06:00 PM,2018,11,05,18,34.4,98,Moderate,38.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-05 07:00 PM,2018,11,05,19,38.2,108,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-05 08:00 PM,2018,11,05,20,49.1,134,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-05 09:00 PM,2018,11,05,21,61.5,154,Unhealthy,74.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-05 10:00 PM,2018,11,05,22,64.7,156,Unhealthy,68.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-05 11:00 PM,2018,11,05,23,72.8,160,Unhealthy,81.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-06 12:00 AM,2018,11,06,00,62.4,155,Unhealthy,52.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-06 01:00 AM,2018,11,06,01,57.2,152,Unhealthy,52.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-06 02:00 AM,2018,11,06,02,52.1,142,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-06 03:00 AM,2018,11,06,03,46.5,128,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-06 04:00 AM,2018,11,06,04,45.7,126,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-06 05:00 AM,2018,11,06,05,47.3,130,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-06 06:00 AM,2018,11,06,06,49.1,134,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-06 07:00 AM,2018,11,06,07,55.0,149,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-06 08:00 AM,2018,11,06,08,69.0,158,Unhealthy,83.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-06 09:00 AM,2018,11,06,09,79.5,163,Unhealthy,90.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-06 10:00 AM,2018,11,06,10,77.7,162,Unhealthy,76.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-06 11:00 AM,2018,11,06,11,65.8,156,Unhealthy,54.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-06 12:00 PM,2018,11,06,12,47.9,132,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-06 01:00 PM,2018,11,06,13,35.4,100,Moderate,23.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-06 02:00 PM,2018,11,06,14,31.2,91,Moderate,27.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-06 03:00 PM,2018,11,06,15,29.1,87,Moderate,27.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-06 04:00 PM,2018,11,06,16,28.5,85,Moderate,28.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-06 05:00 PM,2018,11,06,17,33.2,95,Moderate,38.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-06 06:00 PM,2018,11,06,18,36.1,102,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-11-06 07:00 PM,2018,11,06,19,40.5,113,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
